datetime,open,high,low,close,volume
2026-01-14 13:30:00,26628.84,26824.35,26628.84,26785.25,32200.0
2026-01-14 13:40:00,26746.14,26746.14,26394.22,26394.22,239000.0
2026-01-14 13:50:00,26394.22,26589.73,26394.22,26550.63,81800.0
2026-01-14 14:00:00,26550.63,26589.73,26394.22,26394.22,105800.0
2026-01-14 14:10:00,26394.22,26511.53,26355.12,26355.12,159700.0
2026-01-14 14:20:00,26355.12,26550.63,26355.12,26550.63,165800.0
2026-01-14 14:40:00,26550.63,26550.63,26550.63,26550.63,61100.0
2026-01-15 09:10:00,26550.63,26628.84,26550.63,26628.84,64400.0
2026-01-15 09:20:00,26785.25,26902.55,26785.25,26902.55,63200.0
2026-01-15 09:30:00,26902.55,26902.55,26550.63,26628.84,106800.0
2026-01-15 09:40:00,26628.84,26707.04,26628.84,26667.94,19400.0
2026-01-15 09:50:00,26707.04,26746.14,26707.04,26707.04,51500.0
2026-01-15 10:00:00,26707.04,26746.14,26511.53,26550.63,83000.0
2026-01-15 10:10:00,26511.53,26550.63,26511.53,26511.53,70900.0
2026-01-15 10:20:00,26511.53,26667.94,26511.53,26589.73,42900.0
2026-01-15 10:30:00,26589.73,26667.94,26589.73,26628.84,21300.0
2026-01-15 10:40:00,26589.73,26628.84,26550.63,26589.73,28800.0
2026-01-15 10:50:00,26589.73,26707.04,26589.73,26667.94,32400.0
2026-01-15 11:00:00,26667.94,26667.94,26667.94,26667.94,4700.0
2026-01-15 11:10:00,26667.94,26707.04,26589.73,26589.73,40300.0
2026-01-15 11:20:00,26589.73,26589.73,26472.43,26472.43,88900.0
2026-01-15 13:00:00,26472.43,26472.43,26355.12,26394.22,64900.0
2026-01-15 13:10:00,26355.12,26472.43,26355.12,26472.43,64900.0
2026-01-15 13:20:00,26472.43,26472.43,26394.22,26433.32,35100.0
2026-01-15 13:30:00,26433.32,26589.73,26433.32,26550.63,48000.0
2026-01-15 13:40:00,26550.63,26550.63,26511.53,26511.53,17400.0
2026-01-15 13:50:00,26511.53,26667.94,26511.53,26628.84,53500.0
2026-01-15 14:00:00,26589.73,26863.45,26589.73,26707.04,107200.0
2026-01-15 14:10:00,26707.04,26707.04,26511.53,26550.63,70700.0
2026-01-15 14:20:00,26550.63,26550.63,26511.53,26550.63,65900.0
2026-01-15 14:40:00,26316.02,26316.02,26316.02,26316.02,165700.0
2026-01-16 09:10:00,26355.12,26824.35,26355.12,26589.73,42100.0
2026-01-16 09:20:00,26589.73,26667.94,26550.63,26667.94,39500.0
2026-01-16 09:30:00,26667.94,26667.94,26355.12,26394.22,103100.0
2026-01-16 09:40:00,26394.22,26433.32,26276.91,26433.32,76600.0
2026-01-16 09:50:00,26433.32,26511.53,26355.12,26355.12,25400.0
2026-01-16 10:00:00,26355.12,26355.12,26237.81,26237.81,83700.0
2026-01-16 10:10:00,26276.91,26316.02,26042.3,26316.02,57700.0
2026-01-16 10:20:00,26276.91,26316.02,26159.61,26237.81,12700.0
2026-01-16 10:30:00,26237.81,26316.02,26159.61,26159.61,51300.0
2026-01-16 10:40:00,26159.61,26198.71,26120.5,26198.71,24300.0
2026-01-16 10:50:00,26237.81,26276.91,26198.71,26198.71,10100.0
2026-01-16 11:00:00,26198.71,26433.32,26081.4,26433.32,107000.0
2026-01-16 11:10:00,26433.32,26589.73,26433.32,26550.63,40700.0
2026-01-16 11:20:00,26550.63,26550.63,26472.43,26511.53,28300.0
2026-01-16 13:00:00,26472.43,26824.35,26472.43,26628.84,56500.0
2026-01-16 13:10:00,26550.63,27332.68,26550.63,27098.07,188600.0
2026-01-16 13:20:00,27176.27,27215.37,26824.35,26902.55,114100.0
2026-01-16 13:30:00,26863.45,26863.45,26824.35,26824.35,48600.0
2026-01-16 13:40:00,26785.25,26863.45,26746.14,26785.25,49000.0
2026-01-16 13:50:00,26785.25,26785.25,26667.94,26667.94,37600.0
2026-01-16 14:00:00,26746.14,26746.14,26589.73,26628.84,54500.0
2026-01-16 14:10:00,26667.94,26667.94,26550.63,26628.84,37900.0
2026-01-16 14:20:00,26628.84,26628.84,26511.53,26511.53,39800.0
2026-01-16 14:40:00,26433.32,26433.32,26433.32,26433.32,80700.0
2026-01-19 09:10:00,26511.53,26707.04,26511.53,26667.94,8100.0
2026-01-19 09:20:00,26707.04,26707.04,26511.53,26589.73,27100.0
2026-01-19 09:30:00,26511.53,26667.94,26511.53,26667.94,29300.0
2026-01-19 09:40:00,26667.94,26667.94,26550.63,26589.73,29400.0
2026-01-19 09:50:00,26628.84,26628.84,26589.73,26628.84,30800.0
2026-01-19 10:00:00,26589.73,26667.94,26550.63,26550.63,34100.0
2026-01-19 10:10:00,26550.63,26667.94,26550.63,26667.94,20300.0
2026-01-19 10:20:00,26667.94,26667.94,26667.94,26667.94,4300.0
2026-01-19 10:30:00,26628.84,26667.94,26589.73,26589.73,27900.0
2026-01-19 10:40:00,26628.84,26628.84,26589.73,26589.73,4600.0
2026-01-19 10:50:00,26589.73,26863.45,26589.73,26863.45,90000.0
2026-01-19 11:00:00,26824.35,27137.17,26824.35,27019.86,139000.0
2026-01-19 11:10:00,26980.76,27019.86,26785.25,26824.35,37100.0
2026-01-19 11:20:00,26824.35,26824.35,26785.25,26785.25,17600.0
2026-01-19 13:00:00,26746.14,26824.35,26707.04,26707.04,42300.0
2026-01-19 13:10:00,26746.14,26746.14,26707.04,26746.14,26700.0
2026-01-19 13:20:00,26746.14,26746.14,26628.84,26667.94,33700.0
2026-01-19 13:30:00,26667.94,26667.94,26589.73,26667.94,17000.0
2026-01-19 13:40:00,26667.94,26746.14,26628.84,26746.14,41700.0
2026-01-19 13:50:00,26746.14,26746.14,26667.94,26667.94,23600.0
2026-01-19 14:00:00,26667.94,26667.94,26589.73,26628.84,33900.0
2026-01-19 14:10:00,26589.73,26667.94,26589.73,26628.84,24000.0
2026-01-19 14:20:00,26667.94,26667.94,26628.84,26628.84,56000.0
2026-01-19 14:40:00,26550.63,26550.63,26550.63,26550.63,45300.0
2026-01-20 09:10:00,26746.14,26902.55,26746.14,26902.55,58100.0
2026-01-20 09:20:00,26941.66,26980.76,26863.45,26941.66,122500.0
2026-01-20 09:30:00,26941.66,27019.86,26902.55,26941.66,95900.0
2026-01-20 09:40:00,26941.66,26980.76,26824.35,26824.35,72100.0
2026-01-20 09:50:00,26824.35,26824.35,26785.25,26824.35,13700.0
2026-01-20 10:00:00,26863.45,26863.45,26589.73,26589.73,120500.0
2026-01-20 10:10:00,26707.04,26785.25,26628.84,26707.04,16400.0
2026-01-20 10:20:00,26707.04,26746.14,26628.84,26707.04,32600.0
2026-01-20 10:30:00,26707.04,26707.04,26628.84,26628.84,35000.0
2026-01-20 10:40:00,26589.73,26628.84,26589.73,26589.73,74400.0
