datetime,open,high,low,close,volume
2024-12-24 09:00:00,1325.5,1328.5,1321.5,1328.0,130166.0
2024-12-25 09:00:00,1333.6,1355.9,1332.0,1350.1,215245.0
2024-12-26 09:00:00,1351.2,1351.2,1347.2,1350.7,114675.0
2024-12-27 09:00:00,1352.9,1357.6,1348.5,1348.5,122641.0
2024-12-30 09:00:00,1346.8,1347.4,1341.2,1345.2,94948.0
2024-12-31 09:00:00,1344.9,1352.1,1344.2,1345.5,135212.0
2025-01-02 09:00:00,1347.8,1351.5,1336.3,1346.9,153177.0
2025-01-03 09:00:00,1345.8,1345.8,1324.0,1324.0,172932.0
2025-01-06 09:00:00,1324.0,1331.0,1318.9,1318.9,148400.0
2025-01-07 09:00:00,1319.0,1328.0,1315.0,1318.4,174014.0
2025-01-08 09:00:00,1318.4,1322.9,1311.1,1322.5,186377.0
2025-01-09 09:00:00,1323.0,1324.9,1310.0,1314.5,186134.0
2025-01-10 09:00:00,1317.0,1317.4,1291.2,1295.6,202986.0
2025-01-13 09:00:00,1286.5,1299.5,1286.0,1299.5,181090.0
2025-01-14 09:00:00,1301.5,1301.5,1285.3,1291.2,191279.0
2025-01-15 09:00:00,1293.9,1302.4,1291.1,1296.6,201483.0
2025-01-16 09:00:00,1304.5,1309.8,1295.0,1295.1,162714.0
2025-01-17 09:00:00,1309.0,1320.8,1307.5,1320.8,183914.0
2025-01-20 09:00:00,1319.0,1326.9,1319.0,1324.5,139833.0
2025-01-21 09:00:00,1324.8,1333.3,1316.5,1322.8,181676.0
2025-01-22 09:00:00,1328.1,1328.8,1318.8,1320.5,186092.0
2025-01-23 09:00:00,1320.2,1348.0,1320.2,1339.0,234042.0
2025-01-24 09:00:00,1340.1,1346.5,1337.5,1343.9,156520.0
2025-02-03 09:00:00,1331.0,1332.3,1313.5,1318.0,177185.0
2025-02-04 09:00:00,1325.4,1331.1,1320.5,1328.5,172016.0
2025-02-05 09:00:00,1331.5,1338.0,1329.4,1333.5,160904.0
2025-02-06 09:00:00,1335.5,1344.9,1335.3,1339.9,158566.0
2025-02-07 09:00:00,1338.6,1347.5,1334.9,1343.3,170155.0
2025-02-10 09:00:00,1333.3,1337.7,1325.1,1330.5,185266.0
2025-02-11 09:00:00,1333.0,1334.2,1327.6,1334.1,143632.0
2025-02-12 09:00:00,1337.5,1342.0,1329.5,1329.5,139180.0
2025-02-13 09:00:00,1331.9,1338.5,1326.2,1337.5,181417.0
2025-02-14 09:00:00,1345.5,1350.6,1340.1,1341.8,163646.0
2025-02-17 09:00:00,1342.0,1342.1,1335.3,1335.3,120605.0
2025-02-18 09:00:00,1335.2,1348.4,1331.3,1338.9,202864.0
2025-02-19 09:00:00,1337.3,1347.3,1335.4,1344.5,177765.0
2025-02-20 09:00:00,1345.0,1352.9,1344.5,1350.0,126860.0
2025-02-21 09:00:00,1345.0,1356.4,1344.3,1353.8,166983.0
2025-02-24 09:00:00,1350.1,1366.8,1350.1,1366.3,170128.0
2025-02-25 09:00:00,1367.0,1367.0,1357.6,1359.8,157253.0
2025-02-26 09:00:00,1362.5,1363.9,1359.1,1361.9,121657.0
2025-02-27 09:00:00,1363.5,1364.0,1350.7,1364.0,170339.0
2025-02-28 09:00:00,1358.0,1361.4,1346.6,1357.0,203877.0
2025-03-03 09:00:00,1363.0,1365.8,1356.1,1361.0,158067.0
2025-03-04 09:00:00,1355.4,1370.0,1351.4,1367.0,200190.0
2025-03-05 09:00:00,1365.0,1374.8,1364.5,1365.2,168137.0
2025-03-06 09:00:00,1367.0,1377.0,1367.0,1375.4,190645.0
2025-03-07 09:00:00,1374.8,1387.0,1373.2,1385.2,178116.0
2025-03-10 09:00:00,1386.8,1394.9,1385.6,1389.4,149946.0
2025-03-11 09:00:00,1379.0,1392.0,1375.5,1392.0,189794.0
2025-03-12 09:00:00,1394.9,1395.6,1387.1,1388.5,173729.0
2025-03-13 09:00:00,1390.0,1393.8,1384.1,1385.5,201319.0
2025-03-14 09:00:00,1383.6,1393.8,1382.2,1385.0,193169.0
2025-03-17 09:00:00,1387.1,1391.8,1386.0,1390.3,129550.0
2025-03-18 09:00:00,1394.6,1395.3,1385.6,1387.5,136687.0
2025-03-19 09:00:00,1385.9,1385.9,1376.6,1377.0,170296.0
2025-03-20 09:00:00,1378.1,1383.0,1371.5,1376.5,168737.0
2025-03-21 09:00:00,1375.0,1376.4,1370.0,1373.9,140468.0
2025-03-24 09:00:00,1376.0,1390.0,1367.4,1390.0,205980.0
2025-03-25 09:00:00,1391.2,1392.4,1384.0,1386.7,163716.0
2025-03-26 09:00:00,1388.0,1393.5,1375.6,1376.9,209392.0
2025-03-27 09:00:00,1375.0,1380.4,1373.5,1374.8,170429.0
2025-03-28 09:00:00,1374.4,1376.0,1365.1,1365.1,169888.0
2025-03-31 09:00:00,1357.3,1360.3,1354.7,1360.0,133610.0
2025-04-01 09:00:00,1362.2,1367.8,1359.1,1366.0,130446.0
2025-04-02 09:00:00,1367.2,1375.0,1367.2,1371.6,139222.0
2025-04-03 09:00:00,1347.0,1347.9,1275.6,1275.6,317691.0
2025-04-04 09:00:00,1252.5,1272.5,1203.3,1267.1,430454.0
2025-04-08 09:00:00,1245.0,1247.6,1178.5,1178.5,378696.0
2025-04-09 09:00:00,1115.1,1218.0,1115.0,1178.0,580281.0
2025-04-10 09:00:00,1260.4,1260.4,1252.2,1260.4,48891.0
